Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
BANCO DIGIMAIS - PRUDENCIAL;1000081799;b1;S4;C;3;SAO PAULO;SP;12/2022;7.043.016;3.255.954;6.736.305;5.586.900;306.711;-334.395;438.505;12,96%;3,58%;4;4
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;12/2022;6.998.638;3.264.156;803.197;322.075;6.195.441;116.374;6.076.395;69,57%;1,51%;4;0
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;12/2022;6.698.495;5.961.662;5.547.682;5.310.137;1.150.812;106.236;1.131.569;20,77%;0,01%;2;0
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;12/2022;6.537.597;682.654;5.985.525;5.583.730;552.072;701;326.629;19,35%;1,53%;6;0
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;12/2022;6.457.943;53.633;6.246.850;0;211.093;16.425;204.866;15,86%;18,93%;0;0
REALIZE CFI - PRUDENCIAL;1000084703;n1;S4;I;3;PORTO ALEGRE;RS;12/2022;6.342.700;6.372.593;5.495.164;1.238.771;847.536;-35.781;657.725;11,73%;0,68%;2;0
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;12/2022;6.325.028;141.665;5.959.594;304.288;365.434;11.092;284.411;16,83%;6,96%;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS E GRANDE CURITIBA - SICREDI CAMPOS GERAIS E GRANDE CURITIBA PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;12/2022;6.323.187;3.158.156;5.733.557;4.341.303;589.630;73.356;615.182;15,49%;14,63%;0;40
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;12/2022;6.308.385;3.871.268;5.482.553;4.950.328;825.832;56.530;783.863;19,63%;11,11%;0;98
PAYPAL DO BRASIL IP - PRUDENCIAL;1000085018;n4;;I;2;SAO PAULO;SP;12/2022;6.220.770;0;6.022.045;603.340;198.725;-195.397;NA;NA%;NA%;1;0
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;12/2022;6.192.011;4.950.993;5.500.425;5.280.062;691.586;46.375;691.586;13,58%;8,40%;13;0
