Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BANCO JOHN DEERE S.A.;91884981;b1;S3;I;3;INDAIATUBA;SP;12/2021;1.057;890.365;0;8.957.074;-330.444;8.626.630;0;0;0;0;0;195.525;5.895;14.635;9.734.108;0;9.734.108
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S3;I;2;FLORIANOPOLIS;SC;12/2021;3;6.885.301;1.795.508;203.931;-71;203.860;0;0;0;0;0;52.637;311.727;334.522;9.583.557;0;9.583.557
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S4;I;2;BLUMENAU;SC;12/2021;35.190;0;0;6.433.667;-415.839;6.017.828;0;0;0;0;0;80.520;2.903.620;418.164;9.455.321;0;9.455.321
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;12/2021;18;5.980.887;2.769.420;3.161;-10;3.151;0;0;0;0;0;747;2.442;180.390;8.937.055;0;8.937.055
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;S3;I;3;SAO PAULO;SP;12/2021;66;1.062.897;346.113;6.954.960;-128.761;6.826.198;-145;34.574;11.443;-306;45.566;476.020;47.667;30.615;8.835.143;11.443;8.823.700
PARANÁ BANCO;30881;b1;S4;C;2;CURITIBA;PR;12/2021;5.879;850.203;1.499.471;6.052.595;-113.015;5.939.580;0;0;0;0;0;176.914;19.211;322.109;8.813.367;0;8.813.367
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;12/2021;26.411;540.182;775.479;4.009.567;-246.882;3.762.685;0;0;0;0;0;30.958;3.320.331;345.801;8.801.846;0;8.801.846
BANCO VOLVO BRASIL S.A.;58017179;b2;S4;I;3;CURITIBA;PR;12/2021;21.657;150.052;0;8.447.771;-175.826;8.271.944;300;19.508;74;-42;19.840;136.754;885;160.519;8.761.650;74;8.761.576
ADIQ INSTITUIÇÃO DE PAGAMENTO S.A.;20520298;n4;S3;I;2;BELO HORIZONTE;MG;12/2021;50.472;0;280.944;0;0;0;0;0;0;0;0;131.748;8.079.064;86.961;8.629.190;0;8.629.190
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;S4;I;3;PORTO ALEGRE;RS;12/2021;19.665;30.808;0;7.141.422;-124.528;7.016.894;426;1.022.424;310.958;-15.455;1.318.353;518.757;2.931;24.571;8.931.980;310.958;8.621.022
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;S3;I;3;SAO PAULO;SP;12/2021;567.751;1.730.187;2.271.522;1.688.319;-2.627;1.685.692;0;0;0;0;0;1.743.412;539.093;7.398;8.545.056;0;8.545.056
AGIBANK;51956;b1;S4;C;2;CAMPINAS;SP;12/2021;197.005;194.251;1.050.488;6.473.708;-228.368;6.245.339;0;0;0;0;0;314.773;139.356;305.339;8.446.550;0;8.446.550
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;S3;I;1;BELO HORIZONTE;MG;12/2021;15.249;1.489.279;706.334;5.819.552;-577.058;5.242.494;0;0;0;0;0;866.111;57.281;36.097;8.412.846;0;8.412.846
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;12/2021;3;4.656.020;2.267.829;1.191.465;-6.916;1.184.549;0;0;0;0;0;5.031;759;214.582;8.328.774;0;8.328.774
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;12/2021;0;297.082;7.346.747;0;0;0;0;0;0;0;0;172.627;48;107.398;7.923.903;0;7.923.903
MODAL;51963;b1;S4;C;2;RIO DE JANEIRO;RJ;12/2021;507.958;1.690.762;2.708.889;971.467;-10.847;960.620;0;0;0;0;0;705.633;905.576;367.635;7.847.073;0;7.847.073
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;S4;I;1;ARACAJU;SE;12/2021;59.766;1.514.732;1.444.943;3.066.457;-126.856;2.939.601;0;0;0;0;0;631.445;551.402;177.644;7.319.532;0;7.319.532
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;12/2021;11.784;484.245;182.224;4.187.845;-281.215;3.906.630;0;0;0;0;0;84.050;2.276.627;226.562;7.172.122;0;7.172.122
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;S4;I;2;SAO PAULO;SP;12/2021;8.682;1.627.826;333.074;1.952.958;-709.171;1.243.787;0;0;0;0;0;3.534.178;13.157;242.623;7.003.327;0;7.003.327
OMNI;50940;b1;S4;C;2;SAO PAULO;SP;12/2021;19.217;874.221;261.950;4.716.178;-646.012;4.070.166;139;45.514;29.446;-1.875;73.224;1.512.000;93.159;46.689;6.950.625;29.446;6.921.179
CREFISA;52010;b1;S4;C;2;SAO PAULO;SP;12/2021;19.442;2.082.027;1.987.803;1.839.278;-496.804;1.342.474;0;0;0;0;0;1.276.983;27.897;99.719;6.836.345;0;6.836.345
SCANIA BANCO S.A.;11417016;b2;S4;I;3;SAO BERNARDO DO CAMPO;SP;12/2021;1.360;52.018;758;6.440.510;-78.478;6.362.031;15;40.771;8.718;-199;49.306;92.223;0;12.848;6.570.543;8.718;6.561.825
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;12/2021;39.448;68.688;1.128.745;3.637.932;-114.264;3.523.669;0;0;0;0;0;320.415;1.092.747;319.046;6.492.759;0;6.492.759
